"OTU","Z.AQ.1","Z.AQ.2","Z.BALL.1","Z.BALL.2","Z.Control.1","Z.Control.2","Z.Control.3","Z.Control.4","Z.Control.5","Z.Control.6","Z.EMPTY.1","Z.EMPTY.2","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PCR1.C","Z.PCR2.NTC","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.S.10","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"104","OTU_104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,1717,821,1786,156,38,333,30,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","OTU_105",0,0,15,35,0,0,0,203,0,0,0,0,13,1,9,14,16,33,0,0,541,573,694,1030,428,543,0,4,2,0,0,0,0,0,0,0,2,4,3,2,3,4,158,509,196,358,262,614
"106","OTU_106",0,0,594,5841,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,4,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"107","OTU_107",0,0,0,2,0,0,0,227,0,0,0,0,235,92,75,186,208,338,0,0,146,104,139,158,161,110,2256,436,829,55,84,33,299,164,359,0,1087,1401,531,1161,729,878,314,499,382,489,475,740
"108","OTU_108",5499,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109","OTU_109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,762,0,6,2049,1698,2,0,0,0,2,0,0,0,0,0,6,323,3,4,38,3,0,0,0,135,0,0
"110","OTU_110",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,1415,44,1118,36,2219,1073,2156,0,0,0,0,1,2,0,0,3,2,0,0,2
"111","OTU_111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1335,3179,99,0,684,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"112","OTU_112",0,0,0,0,0,0,0,435,0,0,0,0,1223,7,484,641,770,203,0,0,0,0,317,1,1,0,961,215,222,15,22,5,51,47,34,0,175,109,179,234,623,49,733,1000,269,185,602,828
"113","OTU_113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,3363,506,145,93,253,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","OTU_114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,796,1761,361,1188,121,600,402,982,0,0,0,0,0,0,0,0,0,0,0,0,0
"115","OTU_115",0,0,0,0,0,0,0,0,0,0,0,0,100934,4893,18026,11405,83956,3508,0,0,0,3,3,0,606,0,68,304,176,751,457,9,9390,4959,8638,0,0,2,0,2,0,0,0,7,3709,972,1,375
"116","OTU_116",15,0,24,94,0,0,0,18,0,0,0,0,1147,227,392,687,790,1989,0,0,0,13,8,8,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,13,42,31,64,26,89
"117","OTU_117",0,0,0,18,0,0,0,52,0,0,0,0,103,14,35,47,61,194,0,0,392,520,194,482,502,1025,15,11,4,0,0,0,0,0,0,0,396,592,217,673,217,311,148,515,162,505,228,631
"118","OTU_118",0,0,0,0,0,0,0,1,0,0,0,0,265,13,44,8,35,118,0,0,26,280,464,1495,217,360,555,668,911,0,0,0,5,0,0,0,4,0,1,2,1,1,444,0,0,1,0,1
"119","OTU_119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1697,3060,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"120","OTU_120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,622,1,381,5071,111,4,0,18,0,1,1,0,1,1,0,2,5,4,1,2,9
"121","OTU_121",0,0,0,12,0,0,0,2,0,0,0,0,2018,391,279,544,492,1293,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"122","OTU_122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,322,296,121,292,34,1098,799,2795,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","OTU_123",0,0,0,4,0,0,0,46,0,0,0,0,240,76,92,206,139,495,0,0,0,3,1,1,0,5,13,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,170,1066,145,520,413,917
"124","OTU_124",0,0,0,0,0,0,0,1,0,0,0,0,45,4110,19,20,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,14,467,0,3,3,0,1,1,2,5,9,5,5,1,14
"125","OTU_125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64,326,12,3269,2591,2774,0,0,0,0,0,0,0,0,0,0,0,0,0
"126","OTU_126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598,2245,55,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"127","OTU_127",0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,50,3053,0,0,0,0,0,0,0,156,12,8,102,154,8
"128","OTU_128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,784,1068,2663,1074,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0
"129","OTU_129",0,0,12,141,0,0,0,223,0,0,0,0,41,26,10,33,24,43,0,0,0,0,0,0,0,0,26,3,12,23,16,2,774,849,1024,0,4,0,0,0,0,1,113,216,103,163,174,234
"130","OTU_130",0,0,0,0,0,0,0,218,0,0,0,0,81,10,29,52,36,173,0,0,255,105,328,279,90,54,85,8,18,0,1,0,4,3,5,0,897,1078,392,1931,304,583,165,437,112,284,165,474
"131","OTU_131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,474,661,424,990,1009,904
"132","OTU_132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,966,1691,69,814,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"133","OTU_133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,359,0,0,0,0,0,0,0,0,0,36,339,19,562,63,78,69,258,0,208,676,2964,2488,408,995,40,1,7,0,0,1
"134","OTU_134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763,3267,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135","OTU_135",0,0,0,0,0,0,0,38,0,0,0,0,50,3,10,24,23,68,0,0,0,0,1,0,0,0,0,0,0,3,1,1,14,25,32,0,3,1,0,8,2,8,239,861,236,679,400,1204
"136","OTU_136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097,160,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137","OTU_137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551,1048,3678,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","OTU_138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,985,876,1719,815,1405,10,6,10,0,1,1,0,0,0,0,79,158,57,119,72,87,3,1,0,2,2,4
"139","OTU_139",0,0,0,0,0,0,0,23,0,0,0,0,512,12,67,13,34,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,431,1015,311,174,387,467
"140","OTU_140",0,0,0,0,0,0,0,0,0,0,0,0,19,21,11,12,42,56,0,0,0,1,1,2,1814,1037,52,13,2,27,41,7,0,0,4,0,4,4,3,1,0,0,0,0,0,0,0,3
"141","OTU_141",0,0,15,37,0,0,0,54,0,0,0,0,44,19,9,36,32,81,0,0,639,664,722,1081,813,980,7,0,0,0,0,0,0,0,0,0,23,35,17,32,21,30,26,88,25,88,59,127
"142","OTU_142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63,1314,2638,2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143","OTU_143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,4,8,1866,632,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144","OTU_144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2886,5,3,169,94,41,0,0,0,0,0,1,0,1,4,1,0,0,0,1,0,0
"145","OTU_145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,404,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146","OTU_146",0,0,0,0,0,0,0,96,0,0,0,0,7,3,0,11,5,6,0,0,0,0,0,0,0,0,1,1,1,26,33,2,322,22,40,0,257,407,118,351,52,495,587,1894,425,656,689,830
"147","OTU_147",0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,3,0,2,0,0,26,32,10,9,21,27,0,0,0,0,0,0,0,0,0,0,258,401,172,632,296,379,70,261,57,111,138,288
"148","OTU_148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2762,3867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","OTU_149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,228,1132,396,1538,273,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","OTU_150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,121,1808,249,274,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"151","OTU_151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,752,162,1251,793,1136,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","OTU_152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,248,386,818,905,1083,105,238,928,0,0,0,0,2,0,0,0,0,0,0,0,0
"153","OTU_153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,1729,39,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154","OTU_154",0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,10,5,155,0,0,0,0,0,0,0,0,0,0,0,0,49,0,2,0,0,0,6,8,2,13,161,9,2633,18,7,16,8,11
"155","OTU_155",0,0,0,0,0,0,0,0,0,0,0,0,608,151,223,423,401,1088,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,1,2,0,14,37,16,41,24,49
"156","OTU_156",0,0,0,0,0,0,0,17,0,0,0,0,158,56,53,73,106,81,0,0,55,17,63,17,71,10,19,8,14,224,118,31,314,310,336,0,501,274,248,283,345,469,64,42,64,34,138,31
"157","OTU_157",294,0,0,0,0,0,0,11,0,0,0,0,31,10,3,14,49,113,0,0,0,0,0,0,0,0,0,0,0,25,13,7,10,0,0,0,573,697,242,885,215,154,122,445,127,268,135,462
"158","OTU_158",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,10,2,0,1,1,0,1,3,4,0,0,0,0,0,0,0,165,663,183,585,253,927
"159","OTU_159",0,0,0,0,0,0,0,1,0,0,0,0,221,0,0,2,49,127,0,0,4,0,0,3,0,0,45,8,9,490,42,39,394,1006,638,0,1,7,0,2,17,17,139,4,1,20,978,216
"160","OTU_160",0,0,48,53,0,0,0,59,0,0,0,0,77,21,30,46,57,147,0,0,307,309,179,165,371,220,0,0,0,0,0,0,0,0,0,0,49,94,29,120,94,118,45,103,19,70,88,161
"161","OTU_161",5363,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,4
"162","OTU_162",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,208,2,136,32,1749,146,19,40,36,17,2,1,0,0,0,3,8,2,5,1,1,2,4,0,2,3,4
"163","OTU_163",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,1865,343,95,127,146,0,2,3,3,5,5,10,0,0,0,0,0,0
"164","OTU_164",0,0,1142,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165","OTU_165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,464,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","OTU_166",0,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","OTU_167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1704,3454,347,602,92,0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","OTU_168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,987,1741,33,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","OTU_169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,522,2464,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","OTU_170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,10,4,5,934,415,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171","OTU_171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,122,167,133,354,130,170,113,461,121,422,162,575
"172","OTU_172",0,0,0,0,0,0,0,194,0,0,0,0,1,0,0,0,0,4,0,0,23,0,4,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,292,246,182,635,369
"173","OTU_173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1346,1555,123,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"174","OTU_174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,48,316,719,472,177,598,627,0,0,0,0,0,0,0,0,0,0,0,0,0
"175","OTU_175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","OTU_176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,8,1313,603,916,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","OTU_177",0,0,2190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178","OTU_178",0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,2057,28,0,0,0,0,0,0,0,1,4,0,1,0,0
"179","OTU_179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,263,566,1701,2578,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180","OTU_180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,6,35,785,1188,331,9,13,8,0,12,9,1,1,5,0,1,0,0,0,2,0
"181","OTU_181",3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","OTU_182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,56,1236,0,2,12,488,380,425,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","OTU_183",2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,9,11,12,9
"184","OTU_184",0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,3,4,0,0,0,0,17,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,2,2,9,129,485,129,421,271,647
"185","OTU_185",0,0,0,0,0,0,0,1,0,0,0,0,56,42,13,30,62,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,82,14,45,5,13,68,369,107,326,196,563
"186","OTU_186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,263,323,385,444,476,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187","OTU_187",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,6,5,5,1992,0,9,0,19,0,4,1,4,0,19,3,0,4,0,3,2,0,7,0,3,6
"188","OTU_188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,195,318,362,504,329,326,0,0,0,0,0,0
"189","OTU_189",39,0,423,1253,0,0,0,7,0,0,0,0,200,16,40,38,96,109,0,0,93,67,174,346,0,0,57,28,27,16,29,2,79,69,75,0,5,16,6,14,3,7,16,60,11,41,17,55
"190","OTU_190",4741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","OTU_191",0,0,0,0,0,0,0,0,0,0,0,0,387,135,127,669,151,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","OTU_192",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","OTU_193",7,0,0,0,0,0,0,1,0,0,0,0,4,2,1,10,3,8,0,0,0,0,0,0,0,0,0,0,0,6,4,1,4,4,1,0,533,647,116,224,64,166,39,69,39,58,31,72
"194","OTU_194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,31,8,20,2,23,1256,1194,1026,340,197,276,11,27,152,0,12,31,5,26,5,19,4,11,2,1,1,3
"195","OTU_195",0,0,0,0,0,0,0,282,0,0,0,0,318,115,85,227,176,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,30,93,33,90,78,183
"196","OTU_196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6397,283,34,305,192,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","OTU_197",0,0,0,0,0,0,0,5,0,0,0,0,12,9,3,9,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,10,0,2,3,1,4,0,2,67,913,350,1085,71,99
"198","OTU_198",0,0,0,0,0,0,0,194,0,0,0,0,921,181,63,107,224,504,0,0,0,0,0,0,0,0,2,1,0,21,25,3,73,69,33,0,0,0,0,0,0,0,4,0,0,0,0,57
"199","OTU_199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1071,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200","OTU_200",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,256,302,104,86,367,564,54,43,21,0,0,0,5,4,5,0,1,0,0,0,0,0,34,44,53,42,36,20
"201","OTU_201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,65,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","OTU_202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,1481,0,2,0,0,381
"203","OTU_203",0,0,119,272,0,0,0,50,0,0,0,0,63,14,20,33,43,97,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,79,313,87,269,130,504
"204","OTU_204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,1303,592,0,0,0,0,0,1,0,3,2,2,0,0,0,0,0,0
"205","OTU_205",0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,1435,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","OTU_206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,1088,46,8,0,6,0,0,0,1,1,2,0,0,0,0,0,0,0
"207","OTU_207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,251,47,321,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","OTU_208",0,0,0,0,0,0,0,1,0,0,0,0,264,89,179,2,803,2495,0,0,10,2,0,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,6,2
"209","OTU_209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17,2,1,45,849,7,249,181,336,0,0,1,0,1,0,1,1,1,0,0,2,2
"210","OTU_210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","OTU_211",0,0,0,0,0,0,0,41,0,0,0,0,26,12,9,28,25,72,0,0,172,190,129,118,212,141,0,2,1,0,0,0,0,0,0,0,262,462,161,575,218,219,26,69,28,48,30,98
"212","OTU_212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,2,0,12,0,0,129,437,98,418,424,445,0,0,0,0,0,0
"213","OTU_213",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1192,146,82,1,2,0,195,192,217,0,0,0,0,0,0,0,24,126,11,63,44,109
"214","OTU_214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,21,4,12,1444,464,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","OTU_215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,0,0,0,0,0,0,1,0,0,0,0,1659,1,0,2
"216","OTU_216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1514,61,4,50,100,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"217","OTU_217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,12,161,0,1,1,144,124,122,5,26,658,66,2,87,250
"218","OTU_218",0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,4,11,33,0,0,0,2,0,0,0,0,1079,48,37,1,5,0,1,4,1,0,0,0,0,0,0,0,20,95,49,157,45,110
"219","OTU_219",0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,4,5,14,0,0,0,0,0,0,0,0,2,1,3,0,0,0,5,4,3,0,0,0,0,2,0,1,41,121,793,83,611,109
"220","OTU_220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,719,675,0,0,0,0,0,0,0,0,7,0,0,0,0
"221","OTU_221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388,4943,9167,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"222","OTU_222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,116,856,188,475,42,6,125,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","OTU_223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,41,0,208,513,921,13,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","OTU_224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","OTU_225",1421,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","OTU_226",0,0,1030,14,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,42,14,1,0,0,0,15,11,5,21,33,46,1,72,1,4,8,143
"227","OTU_227",0,0,0,0,0,0,0,89,0,0,0,0,44,7,9,22,39,92,0,0,4,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,23,32,15,40,14,32,85,280,85,169,166,273
"228","OTU_228",0,0,0,0,0,0,0,73,0,0,0,0,4,1,0,1,13,23,0,0,0,20,0,0,151,34,0,0,0,0,0,0,0,0,0,0,148,112,41,151,167,130,44,208,23,42,28,86
"229","OTU_229",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,14,28,11,16,5,48,462,890,5,10,2,95,65,132,0,0,0,0,0,0,0,0,0,0,0,0,1
"230","OTU_230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1164,62,75,31,92,38,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
