"OTU","L.AQ.1","L.AQ.2","L.BALL.1","L.BALL.2","L.Control.1","L.Control.2","L.Control.3","L.Control.4","L.Control.5","L.Control.6","L.EMPTY.1","L.EMPTY.2","L.HH1.L","L.HH1.N","L.HH2.L","L.HH2.N","L.HH3.L","L.HH3.N","L.PCR1.NTC","L.PCR2.NTC","L.PQ1.L","L.PQ1.N","L.PQ2.L","L.PQ2.N","L.PQ3.L","L.PQ3.N","L.S.01","L.S.02","L.S.03","L.S.04","L.S.05","L.S.06","L.S.07","L.S.08","L.S.09","L.S.10","L.TB1.L","L.TB1.N","L.TB2.L","L.TB2.N","L.TB3.L","L.TB3.N","L.TQ1.L","L.TQ1.N","L.TQ2.L","L.TQ2.N","L.TQ3.L","L.TQ3.N"
"1212","Zotu1212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,43,983,97,0,0,0,0,0,0,0,0,0,0,0,0,0
"1213","Zotu1213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1214","Zotu1214",540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1215","Zotu1215",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1216","Zotu1216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,123,64,198,78,28,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1217","Zotu1217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,149,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1218","Zotu1218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,146,233,6,11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1219","Zotu1219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,150,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1220","Zotu1220",0,0,0,0,0,0,0,1,0,0,0,0,37,12,15,14,484,56,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,1,0,5,6,0,13,0,17
"1221","Zotu1221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,241,140,101,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222","Zotu1222",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,97,90,46,68,137,68,0,0,0,3,1,0,0,0,0,0,0,0,0
"1223","Zotu1223",0,0,0,0,0,0,0,135,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,1,0,6,4,6,0,87,28,35,19,63,19,6,40,5,22,16,11
"1224","Zotu1224",0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,30,5,18,9,25,22,187,49,99,21,6,2,1,0,0,0,2,0,6,2,1,2,0,0,0,0,0,0
"1225","Zotu1225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,52,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1226","Zotu1226",0,0,60,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1227","Zotu1227",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5,4,1,208,264,54,27,69,28,0,0,0,0,1,7,0,0,2,0,1,0,1
"1228","Zotu1228",0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,92,108,24,175,57,100
"1229","Zotu1229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1230","Zotu1230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,38,46,79,56,86,107,36,23,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"1231","Zotu1231",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,157,128,185,10,22,14,1,8,6,0,0,0,0,2,0,0,0,0,0,0,0,0
"1232","Zotu1232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,184,177,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1233","Zotu1233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,422,78,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234","Zotu1234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,207,7,47,249,186,0,0,0,0,0,0,0,0,0,0,0,0,0
"1235","Zotu1235",0,0,0,0,0,0,0,0,0,0,0,0,205,95,141,128,132,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1
"1236","Zotu1236",0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,144,88,70,132,159,48,23,77,28,0,0,1,1,2,1,0,0,0,0,0,0,0
"1237","Zotu1237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,107,133,93,66,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1238","Zotu1238",0,0,0,0,0,0,0,47,0,0,0,0,139,107,68,93,73,109,0,0,0,0,3,0,0,0,0,2,3,0,0,1,0,0,0,0,2,4,3,4,1,2,32,48,4,44,37,40
"1239","Zotu1239",0,0,0,0,0,0,0,51,0,0,0,0,27,22,7,17,4,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,17,18,25,11,30,33,60,8,67,61,40
"1240","Zotu1240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,277,135,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1241","Zotu1241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,23,19,141,38,205,0,5,0,0,4,1,4,3,8,6,1,1,0,0,0,0
"1242","Zotu1242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,122,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1243","Zotu1243",0,0,0,0,0,0,0,12,0,0,0,0,24,13,21,19,3,19,0,0,5,5,0,5,7,0,0,0,0,0,0,0,0,0,0,0,50,59,49,52,46,72,2,21,8,13,10,8
"1244","Zotu1244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72,22,258,0,0,0,0,20,16,12,10,41,38,0,0,0,0,0,0
"1245","Zotu1245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,15,9,1,0,0,0,192,50,103,27,108,15,0,0,0,0,0,0
"1246","Zotu1246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1247","Zotu1247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,61,100,60,74,27,18,14,40,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1248","Zotu1248",0,0,0,0,0,0,0,46,0,0,0,0,3,2,1,1,0,0,0,0,2,6,5,5,3,1,0,0,0,0,0,0,0,0,0,0,34,56,38,42,37,49,39,46,20,42,27,41
"1249","Zotu1249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,199,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1250","Zotu1250",0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,5,8,0,0,64,102,20,117,62,82,0,0,1,0,0,0,0,0,0,0,0,5,4,4,5,8,11,11,3,8,4,6
"1251","Zotu1251",0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,32,9,9,62,27,9,61,153,45,0,1,2,2,1,0,2,0,11,0,2,1,5
"1252","Zotu1252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,245,206,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1253","Zotu1253",0,0,0,0,0,0,0,4,0,0,0,0,154,37,41,46,53,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,4,7,0,8
"1254","Zotu1254",0,0,0,0,0,0,0,12,0,0,0,0,101,62,75,49,73,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,2,17,12,10
"1255","Zotu1255",0,1,0,0,0,0,0,5,0,0,0,0,0,2,0,4,0,1,0,0,4,4,0,2,15,3,52,75,77,54,54,23,21,68,14,0,0,0,0,1,4,1,0,12,0,6,0,0
"1256","Zotu1256",513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1257","Zotu1257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,457,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258","Zotu1258",0,201,80,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,0,16,3,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"1259","Zotu1259",0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,1,0,2,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,7,5,0,2,2,3
"1260","Zotu1260",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,18,779,309,0,0,0,0,0,0,0,0,0,2,1,0,0
"1261","Zotu1261",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,57,76,44,34,34,34,20,82,100,0,0,0,0,0,2,0,0,0,0,0,0,5
"1262","Zotu1262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,158,119,128,25,15,14,9,15,7,0,0,0,2,1,1,0,0,0,0,0,0,0
"1263","Zotu1263",544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1264","Zotu1264",0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1265","Zotu1265",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,9,18,10,0,0,0,1,0,0,0,60,93,10,148,99,69
"1266","Zotu1266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1267","Zotu1267",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,29,139,79,166,25,4,1,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1268","Zotu1268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,135,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1269","Zotu1269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,316,55,13,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"1270","Zotu1270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,204,83,1,0,0,0,0,2,0,1,3,5,0,0,0,0,0,0
"1271","Zotu1271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1272","Zotu1272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,330,43,0,0,0,0,6,9,4,7,10,3,0,0,0,0,0,0
"1273","Zotu1273",0,0,0,0,0,0,0,0,0,0,0,0,12,20,9,25,387,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1274","Zotu1274",0,0,91,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,8,1,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,3,0,0
"1275","Zotu1275",0,0,0,0,0,0,0,51,0,0,0,0,12,8,5,8,10,7,0,0,1,9,1,3,9,2,0,0,0,3,0,0,0,1,0,0,11,15,13,11,6,14,83,75,14,80,64,82
"1276","Zotu1276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,144,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1277","Zotu1277",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,178,171,225,20,20,7,19,37,19,0,0,0,0,0,0,0,2,0,0,5,0,1
"1278","Zotu1278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,142,17,93,77,112,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0
"1279","Zotu1279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,7,0,226,107,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1280","Zotu1280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,36,12,0,0,1,0,4,7,41,161,27,6,1,5,0,118,5,1
"1281","Zotu1281",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"1282","Zotu1282",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,52,18,50,53,6,10,29,30,32,23,10,4,3,6,2,0,7,2,7,6,6,2,23,5,4,16,18,26
"1283","Zotu1283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,441,748,0,0,0,0,0,0,0,2,3,1,0,0,0
"1284","Zotu1284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,200,84,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"1285","Zotu1285",0,0,0,5,0,0,0,53,0,0,0,0,34,25,16,22,21,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,23,17,21,13,22,73,81,32,98,79,65
"1286","Zotu1286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,517,195,0,0,0,0,0,0,0,0,0,0,1,0,0
"1287","Zotu1287",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,1
"1288","Zotu1288",0,0,0,0,0,0,0,0,0,0,0,0,34,0,633,7,14,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,6,25,17,0,0,0,0,0,0,0,198,176,0,434,185,62
"1289","Zotu1289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,46,14,10,26,49,128,87,48,10,11,6,1,2,0,0,1,0,1,0,0,0,0,0,3,6,2,3
"1290","Zotu1290",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,50,57,92,92,40,9,56,20,0,0,0,0,2,0,0,0,0,0,0,0,0
"1291","Zotu1291",0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,166,37,38,86,30,0,1,1,0,1,2,1,2,2,0,0,0,0
"1292","Zotu1292",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,144,99,36,100,316,99,0,0,1,1,0,0,0,0,1,0,2,0,3
"1293","Zotu1293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1294","Zotu1294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,2,97,16,18,125,167,38,1,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0
"1295","Zotu1295",0,0,0,0,0,0,0,12,0,0,0,0,40,24,12,26,6,13,0,0,4,11,5,13,32,3,1,0,0,0,0,0,0,0,0,0,34,34,31,36,42,36,9,15,6,16,20,9
"1296","Zotu1296",0,0,0,0,0,0,0,6,0,0,0,0,2,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,116,62,26,120,81,102
"1297","Zotu1297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,217,257,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1298","Zotu1298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,105,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1299","Zotu1299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11,635,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1300","Zotu1300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,461,8,2,38,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1301","Zotu1301",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1302","Zotu1302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,640,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1303","Zotu1303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1304","Zotu1304",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,41,13,87,252,121,0,0,0,1,0,0,1,1,1,1,3,0,0
"1305","Zotu1305",0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,4,0,1,0,0,0,4,4,0,0,15,0,5,6,1,3,0,0,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0
"1306","Zotu1306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,4,4,9,0,2,0,0,0,0
"1307","Zotu1307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,89,152,27,8,4,1,8,6,0,0,0,1,0,0,0,0,0,0,1,0,0
"1308","Zotu1308",0,0,154,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1309","Zotu1309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1310","Zotu1310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1311","Zotu1311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1312","Zotu1312",448,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1313","Zotu1313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314","Zotu1314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,759,431,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315","Zotu1315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,36,51,7,239,15,16,35,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1316","Zotu1316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,234,88,126,0,0,0,0,6,2,4,3,14,4,0,0,0,0,0,0
"1317","Zotu1317",0,0,0,0,0,0,0,3,0,0,0,0,0,256,209,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,225
"1318","Zotu1318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,104,214,137,47,76,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1319","Zotu1319",0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,5,0,34,88,10,86,82,104
"1320","Zotu1320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,69,28,114,22,105,104,1,0,0,0,1,0
"1321","Zotu1321",0,0,0,0,0,0,0,0,0,0,0,0,116,100,79,97,64,134,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1322","Zotu1322",0,0,0,0,0,0,0,84,0,0,0,0,0,2,2,0,0,1,0,0,6,1,4,7,1,0,6,5,3,4,3,5,9,6,6,0,42,1,31,8,11,1,70,21,20,15,78,9
"1323","Zotu1323",0,0,0,0,0,0,0,8,0,0,0,0,22,26,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1324","Zotu1324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,5,1463,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1325","Zotu1325",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,47,23,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1326","Zotu1326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,1,2,0,1,0,0
"1327","Zotu1327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,146,193,81,0,5,0,0,9,3,0,3,0,0,0,0,0,0,0,0
"1328","Zotu1328",0,0,0,0,0,0,0,33,0,0,0,0,6,6,7,10,4,6,0,0,0,1,0,7,8,2,0,0,0,0,0,0,0,0,0,0,12,36,31,20,23,37,49,54,13,49,35,45
"1329","Zotu1329",0,0,0,0,0,0,0,26,0,0,0,0,0,3,2,5,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,90,8,75,94,100
"1330","Zotu1330",0,0,0,0,0,0,0,4,0,0,0,0,6,2,2,3,8,4,0,0,2,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,3,5,3,9,8,9
"1331","Zotu1331",0,0,0,0,0,0,0,373,0,0,0,0,0,3,1,1,0,0,0,0,0,2,4,4,0,2,8,9,4,0,0,0,0,5,4,0,0,0,1,0,1,2,3,15,1,18,24,11
"1332","Zotu1332",0,0,0,0,0,0,0,18,0,0,0,0,5,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,93,19,117,69,131
"1333","Zotu1333",0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,28,95,123,35,68,214,88,0,2,0,0,1,0,2,1,4,0,0,1,4
"1334","Zotu1334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1335","Zotu1335",0,0,0,0,0,0,0,34,0,0,0,0,39,34,20,36,22,42,0,0,11,40,14,25,16,24,1,0,0,0,0,0,0,0,0,0,24,22,14,20,15,11,34,71,15,54,44,71
"1336","Zotu1336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,207,212,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1337","Zotu1337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338","Zotu1338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,124,131,17,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
