"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"OTU_5742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5747",0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,17,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_57487",0,0,0,0,0,0,0,0,0,0,0,0,22,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,5,0,0,4,0,0,0,0
"OTU_57496",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,12,14,13,20,6,50,25,38,3,0
"OTU_575",0,0,0,0,0,0,81,88,45,93,98,148,11,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5752",5,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5754",0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,0,0,4,0,40,9,0,0,0,0,0,0,0,0,0,0,0
"OTU_5755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5758",0,0,0,0,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5760",0,0,6,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0
"OTU_5763",0,0,0,0,0,0,0,0,0,0,3,0,7,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5765",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5766",0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5767",0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5768",4,5,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_577",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,104,186,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_57715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,4,0,0,0,0,0,0,0
"OTU_5772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_57733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
"OTU_5774",0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_57779",0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7
"OTU_5778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,34,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_57787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,36,0,0,0,0,0,0,0,0
"OTU_5780",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_57803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,0,0,0,0,0,0
"OTU_5782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,0,0,0,0,0,0,0,0,7,0,0
"OTU_57846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_57854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,23
"OTU_57874",0,0,0,0,0,0,20,60,24,55,16,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_57884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_57889",11,5,16,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0
"OTU_5789",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
"OTU_57923",4,0,9,13,14,34,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,1459,1687,882,3278,1071,1565,155,499,87,279,184,532
"OTU_5793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,4,4,0,5,0,0,0,0,0,0
"OTU_5795",0,0,0,0,0,0,0,0,0,0,0,0,23,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3
"OTU_57963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0
"OTU_5797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,10,0,3,0,0,0,0,0,4
"OTU_57987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58",0,0,0,0,0,0,0,0,0,0,0,0,332,223,110,3732,8747,3759,9,53,44,0,0,0,0,0,1516,0,0,0,0,0,0
"OTU_580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,148,57,99,70,179
"OTU_5800",0,0,0,0,0,0,0,4,4,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,3,0,0,0,0,0,0
"OTU_58018",0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,61,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,5,25,10,14,5,12,0,5,5,14
"OTU_5804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,18,7,4
"OTU_5806",3,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,20,0,8,0,4
"OTU_5807",0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0
"OTU_5808",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,181,0,0,0,0,0,0
"OTU_5810",0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58105",0,0,0,0,0,5,0,0,0,0,0,0,19,0,17,0,0,0,3,0,0,0,0,0,0,0,0,28,53,37,39,55,88
"OTU_58108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,0,0,0,0,0
"OTU_58133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58143",0,0,0,0,0,0,5,4,7,26,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58147",0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,10,5,25,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,4,0,0,0,0,0,0
"OTU_5816",0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58164",17,0,0,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,17,29,14,11,0,0,0,0,0,0
"OTU_5817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5818",6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0
"OTU_5823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5824",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,6,0,3,0,5,0,0
"OTU_5825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,8,0,5,0,0,0,0,0,0
"OTU_58265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6,6,3,3,8,0,8,0,0
"OTU_5828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0
"OTU_5829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58293",17,4,4,5,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,43,18,25,15,6,0,0,0,0,0,0
"OTU_5833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,3,0,0,0,0,0,0
"OTU_5836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5838",0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58388",10,0,5,4,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0
"OTU_58390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3
"OTU_584",18,0,38,8,114,186,0,0,0,0,0,0,0,0,0,6,30,5,29,0,0,17,14,41,6,105,128,36,152,0,8,43,112
"OTU_5840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,9,10,0,0,0,0,0,0
"OTU_5843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0
"OTU_58431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4
"OTU_58450",6,0,0,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,8
"OTU_5846",0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,6,0,0,0,0,0,0
"OTU_585",0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5850",0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58544",0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,10,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5857",0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,0,0,11,0,0,0,0,0,0
"OTU_58571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58575",0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0
"OTU_586",0,0,0,0,0,0,0,0,0,0,0,0,31,471,205,150,72,150,72,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,0,0,0,0,0,0,0,0
"OTU_58668",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_587",0,0,0,0,0,0,11,20,9,45,36,56,274,50,216,24,19,19,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
"OTU_5870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0
"OTU_5871",0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58723",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,8,0,0,5,0
"OTU_5873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,7,0,7,0,0,0,6
"OTU_5875",106,4,38,15,102,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,0,0,0,0,0,0,0,0,4,0,0,0
"OTU_58756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5876",0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,3,3,0,3,0,4,0,0,0,0
"OTU_5880",0,0,0,0,0,0,0,0,3,0,0,0,7,0,11,4,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_5881",0,0,0,0,0,0,3,0,0,0,0,0,14,3,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0
"OTU_5884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_589",0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_5890",0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58900",62,11,10,11,15,29,3,0,0,0,0,3,5,0,3,0,0,0,0,0,0,80,163,46,85,50,37,0,0,0,0,0,0
"OTU_58905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0
"OTU_58922",0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,0,3,0,16,8,28,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_58929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,3,6,0,0,0,0,0,0
"OTU_5893",32,0,16,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
"OTU_58962",0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5897",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0
"OTU_59",245,62,37,103,125,266,0,0,31,3,0,0,0,0,7,0,0,0,6,5,11,14,13,7,33,19,22,39,162,52,113,87,133
"OTU_590",0,0,0,0,0,0,0,0,0,0,0,0,0,181,396,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5902",9,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5905",0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59057",0,0,0,0,0,0,10,20,9,29,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,8,3,11,7,8,0,0,0,0,0,3
"OTU_59081",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_59083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,4,11,9,12,0,35,14,37,0,5
"OTU_59094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,399,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,22,52,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
"OTU_5915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59152",0,0,0,0,0,0,0,0,0,0,0,0,13,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5916",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,71,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,0,0,0,0,0,0
"OTU_5918",20,3,0,6,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,4,28,6,0,0,0,0,0,0,0
"OTU_5919",13,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5921",0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59244",0,0,0,0,0,0,6,9,6,7,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5925",0,0,0,0,0,0,0,0,0,0,0,0,0,18,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5926",0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,4,0,0,0,0,0,0
"OTU_5928",0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,4,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59298",5,0,0,0,0,0,0,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,0,15,13,0,0,0
"OTU_593",65,28,17,51,47,143,0,0,15,0,0,0,232,163,33,10,7,0,12,0,7,82,175,49,155,53,127,0,0,0,4,0,4
"OTU_5930",39560,13730,177793,106672,151653,43463,0,0,20,0,0,0,0,0,0,209,259,170,8163,4190,9014,0,0,35452,265,0,0,3742,36770,24874,28579,15072,10489
"OTU_59302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
"OTU_59329",0,0,0,0,0,0,0,11,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59332",3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4
"OTU_59337",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,13,0,7,0,0,0,0,0,0
"OTU_5934",0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,3,4,0,0,3,8
"OTU_59364",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,12,6,20,12,10,0,15,5,0,5,16
"OTU_5938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,339,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59415",0,30,0,0,139,410,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,204,295,184,115
"OTU_5945",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,6
"OTU_59454",29,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59471",4,0,4,0,139,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,149,38,125,98,168
"OTU_5950",18,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5952",0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
