"","L.HH1.L","L.HH1.N","L.HH2.L","L.HH2.N","L.HH3.L","L.HH3.N","L.PQ1.L","L.PQ1.N","L.PQ2.L","L.PQ2.N","L.PQ3.L","L.PQ3.N","L.S.01","L.S.02","L.S.03","L.S.04","L.S.05","L.S.06","L.S.07","L.S.08","L.S.09","L.TB1.L","L.TB1.N","L.TB2.L","L.TB2.N","L.TB3.L","L.TB3.N","L.TQ1.L","L.TQ1.N","L.TQ2.L","L.TQ2.N","L.TQ3.L","L.TQ3.N"
"1257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,457,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258",0,0,0,0,0,0,7,0,4,0,16,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1259",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,5,0,0,0,3
"1260",0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,18,779,309,0,0,0,0,0,0,0,0,0,0,0,0
"1261",0,0,0,0,0,0,0,0,0,3,0,0,57,76,44,34,34,34,20,82,100,0,0,0,0,0,0,0,0,0,0,0,5
"1262",0,0,0,0,0,0,0,0,0,0,0,0,158,119,128,25,15,14,9,15,7,0,0,0,0,0,0,0,0,0,0,0,0
"1265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,18,10,0,0,0,0,0,0,60,93,10,148,99,69
"1267",4,0,0,0,0,0,0,0,6,0,3,29,139,79,166,25,4,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1268",0,0,0,0,0,0,0,0,0,0,0,0,189,135,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,316,55,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"1270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,204,83,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0
"1272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,330,43,0,0,0,6,9,4,7,10,3,0,0,0,0,0,0
"1273",12,20,9,25,387,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1274",0,0,0,0,0,0,0,10,4,6,8,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"1275",12,8,5,8,10,7,0,9,0,3,9,0,0,0,0,3,0,0,0,0,0,11,15,13,11,6,14,83,75,14,80,64,82
"1276",0,0,0,0,0,0,0,0,0,0,0,0,133,144,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1277",0,0,0,0,0,0,0,0,0,0,0,7,178,171,225,20,20,7,19,37,19,0,0,0,0,0,0,0,0,0,5,0,0
"1278",0,0,0,0,0,0,56,142,17,93,77,112,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"1279",0,0,0,0,0,0,10,0,0,0,7,0,226,107,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,36,12,0,0,0,4,7,41,161,27,6,0,5,0,118,5,0
"1282",0,0,0,0,0,0,52,18,50,53,6,10,29,30,32,23,10,4,3,6,0,7,0,7,6,6,0,23,5,4,16,18,26
"1283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,441,748,0,0,0,0,0,0,0,3,0,0,0,0
"1284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,200,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1285",34,25,16,22,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,17,21,13,22,73,81,32,98,79,65
"1286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,517,195,0,0,0,0,0,0,0,0,0,0,0,0
"1287",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0
"1288",34,0,633,7,14,0,0,0,0,0,0,0,0,0,0,13,5,0,6,25,17,0,0,0,0,0,0,198,176,0,434,185,62
"1289",0,0,0,0,0,0,10,46,14,10,26,49,128,87,48,10,11,6,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3
"1290",0,0,0,0,0,0,0,0,0,0,0,0,64,50,57,92,92,40,9,56,20,0,0,0,0,0,0,0,0,0,0,0,0
"1291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,166,37,38,86,30,0,0,0,0,0,0,0,0,0,0,0,0
"1292",0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,144,99,36,100,316,99,0,0,0,0,0,0,0,0,0,0,0,3
"1294",0,0,0,0,0,0,0,3,0,0,0,0,97,16,18,125,167,38,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"1295",40,24,12,26,6,13,4,11,5,13,32,3,0,0,0,0,0,0,0,0,0,34,34,31,36,42,36,9,15,6,16,20,9
"1296",0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,62,26,120,81,102
"1297",0,0,0,0,0,0,9,0,0,217,257,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,105,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1299",0,0,0,0,0,0,0,0,0,0,0,11,635,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1300",0,0,0,0,0,0,9,461,8,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"1304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,41,13,87,252,121,0,0,0,0,0,0,0,0,0,3,0,0
"1305",0,0,0,4,0,0,0,4,4,0,0,15,0,5,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"1306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,4,4,9,0,0,0,0,0,0
"1307",0,0,0,0,0,0,0,0,0,0,0,0,194,89,152,27,8,4,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
"1311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,759,431,0,0,0,0,0,0,0,0,0,0,0,0
"1315",0,0,0,0,0,0,39,36,51,7,239,15,16,35,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1316",0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,234,88,126,0,0,0,6,0,4,3,14,4,0,0,0,0,0,0
"1317",0,256,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
"1318",0,0,0,0,0,0,102,104,214,137,47,76,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,34,88,10,86,82,104
"1320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,69,28,114,22,105,104,0,0,0,0,0,0
"1321",116,100,79,97,64,134,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1322",0,0,0,0,0,0,6,0,4,7,0,0,6,5,3,4,3,5,9,6,6,42,0,31,8,11,0,70,21,20,15,78,9
"1323",22,26,0,0,0,6,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,5,1463,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1325",0,0,0,0,0,0,0,0,0,0,0,0,375,47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1327",0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,146,193,81,0,5,0,9,3,0,3,0,0,0,0,0,0,0,0
"1328",6,6,7,10,4,6,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,12,36,31,20,23,37,49,54,13,49,35,45
"1329",0,3,0,5,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,90,8,75,94,100
"1330",6,0,0,3,8,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,3,5,3,9,8,9
"1331",0,3,0,0,0,0,0,0,4,4,0,0,8,9,4,0,0,0,0,5,4,0,0,0,0,0,0,3,15,0,18,24,11
"1332",5,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,93,19,117,69,131
"1333",0,0,0,0,0,0,0,0,0,0,0,0,44,36,28,95,123,35,68,214,88,0,0,0,0,0,0,0,4,0,0,0,4
"1335",39,34,20,36,22,42,11,40,14,25,16,24,0,0,0,0,0,0,0,0,0,24,22,14,20,15,11,34,71,15,54,44,71
"1336",0,0,0,0,0,0,0,4,0,0,4,4,207,212,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338",0,0,0,0,0,0,0,0,0,0,0,0,144,124,131,17,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,118,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1341",0,0,0,0,0,0,0,0,0,0,0,0,107,296,267,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1342",0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,177,170,62,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0
"1344",0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,722,27,5,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0
"1346",0,0,0,0,0,0,0,0,0,0,24,0,18,5,20,142,135,75,0,6,0,3,4,0,0,4,0,0,0,0,0,0,0
"1347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,3,0,0,0,42,22,85,48,64,27,0,0,4,0,0,0
"1348",182,220,97,200,139,375,0,0,0,0,0,0,48,0,0,0,3,0,0,0,7,49,52,20,36,35,36,7,11,4,22,6,42
"1349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,18,17,21,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0
"1350",0,0,0,0,0,0,0,0,0,0,0,0,180,68,200,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0
"1351",0,0,0,0,0,0,0,0,0,0,0,0,0,102,7,227,179,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,110,95,70,98,96,0,8,0,5,0,4
"1354",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,50,677,0,0
"1355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,74,84,58,70,88,7,0,0,3,0,9
"1356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0
"1357",4,0,0,0,0,0,0,0,0,0,0,0,10,24,4,103,32,14,55,129,46,0,0,0,0,0,0,0,0,0,4,0,0
"1358",0,0,0,0,0,0,0,3,0,0,0,0,56,144,0,252,77,104,0,0,0,3,4,13,17,0,8,0,0,0,0,0,0
"1359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1360",0,0,0,0,0,0,0,117,0,92,3,174,16,14,5,0,0,0,0,0,0,0,0,0,6,0,25,0,0,0,0,0,0
"1361",0,0,0,0,0,0,0,0,0,0,0,0,157,150,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,271,234,0,0,0,0,0,0,0,0,0,0,0,0
"1364",165,106,47,109,90,132,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,15,6,6,16,9
"1367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,254,105,0,0,0,3,3,3,3,5,6,0,0,0,0,0,0
"1368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,146,136,115,100,144,0,4,0,4,13,3
"1369",0,0,0,0,0,0,0,0,16,0,0,0,150,127,149,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1370",0,0,0,0,0,0,0,0,0,0,0,0,506,343,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1372",0,0,0,0,0,0,0,0,0,0,0,7,156,100,151,9,6,0,10,16,7,0,0,0,0,0,0,0,0,0,0,0,0
"1373",0,0,0,0,0,0,192,154,95,156,95,145,3,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"1374",27,9,15,14,10,29,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,17,41,7,40,24,48
"1375",0,0,0,0,0,0,0,0,0,0,0,0,133,137,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1376",0,0,0,0,0,0,0,0,0,0,0,0,88,150,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,430,0,0,0,0,0,0,0,0,0,0,0,0,0
"1378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,86,253,0,0,0,5,18,12,17,6,12,0,0,0,0,0,0
"1379",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,105,11,108,108,103
"1380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,365,425,0,0,0,0,0,0,0,0,0,0,0,0
"1381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,56,44,41,29,55,46,54,10,77,34,64
"1382",0,0,0,0,0,0,0,3,0,0,0,0,165,104,149,4,9,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1384",0,0,0,0,0,0,5,6,0,24,8,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,96,29,117,69,118
"1385",0,0,0,0,0,0,0,0,0,0,0,0,0,220,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1386",0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1389",0,0,0,0,0,0,0,0,0,0,0,0,154,86,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1390",0,0,0,0,0,0,0,0,0,0,0,4,83,110,128,12,10,15,0,8,0,4,0,0,0,0,0,4,4,3,8,0,0
"1391",0,0,0,0,0,0,0,0,0,0,0,0,113,149,143,10,5,8,9,18,8,0,0,0,0,0,0,0,0,0,0,0,0
"1392",0,0,0,0,0,0,0,0,0,0,0,0,93,135,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,166,81,0,15,0,0,0,3,0,0,3,0,0,0,0,0,0
"1396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,108,86,62,67,88,0,0,0,0,0,0
"1397",0,0,0,0,0,0,75,98,83,135,25,57,4,10,0,0,0,0,0,0,0,15,5,3,15,10,9,51,113,8,75,95,70
"1398",0,0,0,0,0,0,0,0,0,0,0,0,6,230,133,4,0,4,10,30,25,0,0,0,0,0,0,0,0,0,0,0,0
"1399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,489,7,0,0,0,0,0,0,0,0,0,0,0,0
"1401",17,0,6,0,4,0,0,0,0,0,0,0,45,40,41,5,0,0,21,100,37,0,0,8,0,5,0,66,0,21,0,33,0
"1402",43,17,54,14,53,68,32,14,33,25,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1404",467,0,0,5,19,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1406",0,0,0,0,0,0,0,5,0,0,0,0,120,121,146,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"1408",0,0,0,0,0,0,0,0,0,0,0,0,34,382,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1410",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,143,156,100,4,0,0,4,0,0,0,0,5,0,0,0,0,0,0
"1411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,102,138,0,0,0,8,8,4,0,5,0,0,0,0,0,0,0
"1412",0,0,0,0,4,0,0,0,5,6,26,0,48,51,47,73,56,24,14,88,29,0,0,0,0,0,0,0,0,0,0,0,8
"1414",0,0,0,0,0,0,0,0,0,13,18,40,259,118,129,5,8,0,4,12,0,0,0,0,0,0,0,5,0,0,0,0,0
"1416",0,0,0,0,0,0,0,0,0,0,6,0,94,26,72,128,72,166,0,0,0,0,8,4,0,6,4,0,3,0,0,0,0
"1418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,47,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,555,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,259,0,0,0,0,0,0,0,0,0,0,0,0
"1422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,116,51,80,39,79,0,0,0,0,0,0
"1423",54,46,27,49,28,63,9,6,0,3,0,7,0,0,0,0,0,0,0,0,0,14,25,21,17,25,16,6,9,0,7,17,14
"1426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,3,0,0,3,0
"1427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,134,55,19,55,26,0,0,3,3,0,0,0,0,0,0,0,0
"1428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,22,429,0,0,0,0,0,0,0,0,0,0,0,0
"1429",93,97,74,81,83,132,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,24,34,27,21,26,63,84,24,72,111,53
"1431",0,0,0,0,0,0,18,0,0,0,0,0,13,37,42,0,0,0,103,243,80,0,0,0,0,0,0,0,0,5,4,12,0
"1432",0,0,0,0,0,0,0,0,0,0,0,0,45,406,101,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1434",0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,16,52,7,23,10,20
"1435",0,0,0,0,0,0,0,0,0,0,0,0,147,118,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1436",0,0,0,0,0,0,4,0,0,0,0,0,6,0,4,68,51,11,65,317,85,0,0,0,0,0,0,0,0,0,8,0,0
"1438",0,0,0,0,0,0,0,0,0,0,0,0,7,173,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1440",0,0,0,0,0,0,0,0,10,0,0,0,0,140,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1442",0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0
"1443",0,100,206,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,114,0,0,0,0,0,0,0,0,0,0,0,0
"1444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,50,15,74,260,139,0,0,0,0,0,0,7,5,0,5,4,3
"1445",0,0,0,0,0,0,0,0,0,0,0,0,129,121,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1446",0,0,0,0,0,0,106,63,68,79,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1448",0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,221,134,35,11,30,7,0,4,0,0,0,0,0,0,0,3,0,0
"1450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0
"1451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,24,15,4,3,0,97,34,33,25,52,13,0,0,0,4,0,0
"1452",0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,5,0,0,4,0,7,0,10,5,0,0,0,0,0,0,0,0
"1453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,82,61,55,49,61,0,0,0,0,0,0
"1455",0,0,0,0,0,0,0,0,0,0,0,0,0,47,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1457",54,38,21,13,25,38,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,25,18,16,18,20,15,43,32,16,42,25,25
"1458",11,12,5,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,74,50,54,56,69,5,0,0,5,4,0
"1459",10,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,89,39,137,120,132
"1460",0,5,0,0,4,0,0,0,0,0,13,15,55,29,165,65,55,25,3,29,0,0,4,0,0,6,7,0,11,0,12,0,0
"1462",0,0,0,0,0,0,0,0,0,0,0,0,40,57,49,64,67,32,49,140,26,0,0,0,0,0,0,0,0,0,0,0,3
"1463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,20,19,3,0,0,78,86,42,32,110,57,36,20,5,24,13,18
"1464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,67,54,83,232,89,0,0,0,0,0,0,0,0,0,0,0,0
"1465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,15,213,0,0,0,0,0,0,0,0,0,0,0,0
"1467",51,48,52,50,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,4,20,27,6,37,17,15
"1469",0,0,0,0,0,0,0,0,0,0,0,0,132,67,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,26,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1471",0,0,0,0,0,0,0,7,0,0,0,0,109,114,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1472",0,0,0,0,0,0,0,0,0,0,0,0,168,131,87,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1473",0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,457,400,112,0,0,0,3,10,0,4,9,26,0,0,3,0,0,0
"1475",18,16,17,24,24,20,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,19,22,15,17,15,23,30,36,8,27,31,34
"1476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,103,92,69,67,107,0,4,0,0,0,0
"1478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,110,95,67,63,84,6,5,0,9,4,6
"1481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,82,66,58,52,78,0,0,0,0,0,0
"1483",0,0,0,0,0,0,0,0,0,0,0,0,119,139,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1484",0,4,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,110,20,99,56,104
"1485",57,50,43,49,55,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,7,6,9,0,11
"1486",5,0,0,0,0,0,34,24,25,48,0,51,30,41,12,21,6,0,0,9,0,0,0,12,4,7,0,16,3,8,8,19,0
"1487",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,0,0,0,130,51,21,36,22,26,18,22,10,22,0,11
"1488",0,0,0,0,0,0,9,0,0,0,0,5,7,3,3,212,107,82,0,0,0,24,17,27,36,31,18,0,0,0,0,0,0
"1489",88,68,25,46,38,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"1490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,64,64,46,59,104,55,78,12,40,46,52
"1492",0,0,0,0,0,0,6,0,21,22,0,0,0,0,0,6,3,3,0,4,0,0,0,0,5,0,0,91,99,19,78,47,91
"1493",0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,187,153,82,66,159,64,0,7,0,3,5,3,0,0,0,0,8,0
"1494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1498",74,44,26,43,46,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,16,9,14,12,9,11,9,15,0,14
"1499",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,155,62,184,0,0,0,9,9,7,3,15,13,0,0,0,0,0,0
"1500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,66,48,68,63,66,4,4,0,5,0,0
"1501",0,0,0,0,0,0,5,4,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1502",49,41,57,35,53,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,22,24,16
"1503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,56,40,48,38,59,44,8,23,6,18,9,18
"1504",89,56,44,59,46,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1505",51,58,41,61,43,63,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,12,13,12,14,21,26,21,7,27,16,21
"1507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,65,182,0,0,0,0,7,12,17,9,10,0,0,0,0,0,0
"1509",0,0,0,0,0,0,201,0,0,133,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1510",0,0,0,0,0,0,11,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1511",34,23,16,21,23,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,7,6,3,7,50,95,18,69,76,69
"1512",0,0,0,0,0,0,0,0,8,370,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
