"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"201",17,0,0,6,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
"202",512,12,67,13,34,543,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,431,1015,311,174,387,467
"203",19,21,11,12,42,56,0,0,0,0,1814,1037,52,13,0,27,41,7,0,0,4,4,4,3,0,0,0,0,0,0,0,0,3
"204",18,10,5,19,17,44,589,618,645,1001,763,919,0,0,0,0,0,0,0,0,0,23,35,17,30,21,29,23,67,20,67,43,82
"205",0,0,0,0,0,0,0,0,0,0,0,0,0,136,2757,1049,1448,733,0,0,0,0,0,130,122,750,54,0,0,0,0,0,0
"207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1127,2236,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",0,0,0,0,0,0,0,0,4,6,4,8,1865,632,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",31,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",0,0,0,0,0,0,0,0,0,0,0,0,2886,5,3,169,94,41,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"212",24,0,9,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,5,4,16,13,0,0,0,0,0,0,0
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,4277,6959,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,404,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",916,77,90,108,194,357,0,0,0,0,4,5,30,4,4,0,0,0,0,0,0,731,1361,642,2750,1303,1228,0,37,0,11,0,11
"217",6,3,0,11,4,5,0,0,0,0,0,0,0,0,0,26,33,0,319,21,37,255,406,118,332,51,494,158,672,256,392,537,504
"218",219,58,117,190,241,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,187,188,810,241,215,5,56,0,13,15,43
"219",0,0,0,3,0,0,26,32,10,9,21,27,0,0,0,0,0,0,0,0,0,258,401,172,632,296,379,70,261,57,111,138,288
"220",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,0,8,0,6,0,3
"221",0,0,0,0,0,0,386,495,172,417,486,995,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",0,0,0,0,0,0,0,0,0,0,0,0,0,19,55,916,894,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",0,0,0,0,0,0,0,0,0,0,0,0,0,1868,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,9,0,6,20,0,133,73,214,7,18,0,0,0,0,0,0
"227",0,0,0,0,0,0,0,0,0,0,0,0,127,94,794,351,1529,265,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
"228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,120,1808,249,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,752,162,1250,792,1134,0,0,0,0,0,0,0,0,0,0,0,0
"230",0,0,0,0,0,0,0,0,0,0,0,0,69,248,386,818,905,1083,3,5,46,0,0,0,0,0,0,0,0,0,0,0,0
"231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,1728,39,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,6,8,0,13,161,9,2633,18,7,16,8,11
"233",0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,4,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"234",608,151,223,423,401,1088,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,14,37,16,41,24,49
"235",158,56,53,73,106,81,55,17,63,17,71,10,19,8,14,224,117,31,314,310,336,500,273,248,281,345,466,64,42,64,34,138,31
"236",29,10,3,13,49,110,0,0,0,0,0,0,0,0,0,20,12,7,10,0,0,501,637,209,797,205,132,100,373,103,227,95,347
"237",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,4,0,0,0,0,0,0,165,663,183,584,253,927
"238",221,0,0,0,49,127,4,0,0,0,0,0,41,0,4,5,37,31,378,983,630,0,5,0,0,14,15,139,4,0,20,930,216
"239",9,4,0,3,8,3,0,0,0,0,0,0,6,0,3,0,4,0,5,0,6,0,4,0,0,0,0,9,17,12,17,8,27
"240",0,0,0,0,0,0,0,0,0,0,0,0,3354,70,32,0,5,3,10,13,10,0,0,0,0,0,0,0,0,0,0,0,0
"242",0,0,0,0,0,0,0,0,0,6,0,0,0,19,65,0,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",77,21,30,46,57,147,307,309,179,165,371,220,0,0,0,0,0,0,0,0,0,49,94,29,120,94,118,45,103,19,70,88,161
"244",24,0,0,0,0,46,23,0,6,0,6,0,0,5,0,0,0,0,0,0,0,0,6,14,6,9,0,0,0,0,0,0,0
"245",0,0,0,0,6,0,225,219,434,214,245,129,12,4,5,0,0,0,0,0,0,0,4,0,13,5,0,92,174,152,342,192,348
"247",132,28,5,40,54,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,6,0,10,0,0,0,0
"248",0,0,0,0,0,0,6,208,0,136,32,1748,73,13,40,0,5,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,1856,339,95,127,146,0,3,3,5,5,9,0,0,0,0,0,0
"250",0,0,0,0,0,0,0,0,0,0,0,0,194,770,1905,5,8,8,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
"251",26,4,3,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,464,12,0,0,0,0,0,0,0,0,0,0,0,0
"255",53,0,24,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"256",0,0,0,0,0,0,0,0,0,0,0,0,17,1043,2094,132,305,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,985,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",0,0,0,0,0,3,0,3,0,0,0,0,3,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,32,0,0,460,1471,183,334,160,349
"261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,522,2464,0,0,0,0,0,0,0,0,0,0,0,0
"263",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0
"264",619,132,135,310,312,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,37,92,16,84,32,169
"265",0,0,0,0,0,0,5,4,6,10,4,4,894,407,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,434,2026,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,122,167,133,354,130,170,113,461,121,422,162,575
"268",801,139,158,204,281,739,0,0,0,0,0,0,0,0,0,0,16,0,16,14,12,0,0,0,0,0,0,0,0,0,0,0,0
"269",0,0,0,0,0,0,0,0,0,0,0,0,301,2772,1301,1107,772,94,320,152,299,0,0,0,0,0,0,0,0,0,0,0,0
"270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,290,246,182,632,358
"271",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1346,1555,123,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0
"273",0,0,0,0,0,0,0,0,0,0,0,0,0,23,48,316,718,472,177,598,627,0,0,0,0,0,0,0,0,0,0,0,0
"275",0,0,0,0,0,0,0,0,0,3,4,8,1093,487,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
"278",0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,338,2057,28,0,0,0,0,0,0,0,4,0,0,0,0
"280",0,0,0,0,0,0,0,0,0,0,0,0,0,17,729,7,11,4,0,0,1732,0,0,0,0,0,0,0,0,0,0,0,0
"281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,300,785,1415,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,1099,320,0,0,0,11,6,0,0,5,0,0,0,0,0,0,0
"284",0,0,0,0,0,0,0,0,0,0,0,0,472,56,1235,0,0,12,294,315,56,0,0,0,0,0,0,0,0,0,0,0,0
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,9,10,12,9
"286",0,0,0,0,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,129,485,129,421,271,647
"287",56,42,13,30,62,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,82,14,45,5,13,68,369,107,326,196,563
"290",0,0,0,0,0,0,346,263,323,385,444,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291",0,0,0,0,0,0,0,0,0,0,0,0,1978,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,318,362,504,329,326,0,0,0,0,0,0
"293",199,16,40,38,96,109,92,67,162,341,0,0,57,27,27,16,25,0,77,69,71,4,16,6,14,0,7,15,58,10,40,15,50
"295",387,135,127,669,151,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",4,0,0,10,3,8,0,0,0,0,0,0,0,0,0,6,4,0,4,4,0,533,647,116,224,64,166,39,69,39,58,31,72
"298",0,0,0,0,0,0,0,31,8,20,0,23,1256,1074,191,217,54,20,4,9,126,7,22,4,22,0,11,4,11,0,0,0,3
"299",285,103,70,197,153,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,89,33,83,77,174
"300",0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,4,0,0,94,581,1613,0,0,0,0,0,0,0,3,0,0,0,0
"301",0,0,0,0,0,0,0,0,0,0,0,0,4207,191,28,224,118,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,31,796,264,825,26,53
"303",921,181,63,107,224,504,0,0,0,0,0,0,0,0,0,21,25,3,73,69,33,0,0,0,0,0,0,4,0,0,0,0,57
"304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1071,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,853,944,204,0,0,0,0,0,0,4,30,7,14,12,13
"306",6,0,4,3,0,4,116,385,175,453,354,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,0,0
"307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,268,920,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,10,5,0,0,3,0,0,0,4
"309",0,0,0,0,0,0,256,302,104,86,367,564,54,43,21,0,0,0,5,4,5,0,0,0,0,0,0,34,44,53,42,36,20
"310",4,0,0,0,3,3,5,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,3,5
"311",0,0,0,0,0,0,0,0,0,0,0,0,1384,65,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,1481,0,0,0,0,381
"313",61,14,19,26,40,89,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,311,87,266,129,504
"314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,1303,592,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"315",280,0,0,0,1411,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,1088,46,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,251,47,321,1806,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",263,89,178,0,802,2470,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0
"320",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,45,849,7,249,181,336,0,0,0,0,0,0,0,0,0,0,0,0
"321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0,4,0
"322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,12,0,13
"324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,996,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325",25,12,8,25,19,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,385,136,506,170,179,15,43,15,28,20,55
"326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,12,0,129,437,98,418,424,445,0,0,0,0,0,0
"327",0,0,0,0,0,0,0,0,0,0,0,0,3,105,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",0,0,0,0,0,0,40,0,0,0,0,0,1192,146,82,0,0,0,195,192,217,0,0,0,0,0,0,24,126,11,63,44,109
"329",0,0,0,0,0,0,0,0,6,13,4,9,860,296,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,282,1090,0,0,0,0,0,0,0,0,0,0,0,0
"331",0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1657,0,0,0
"332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,386,14,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333",0,0,0,0,0,0,0,0,0,0,0,0,1471,61,0,48,75,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,232,1064,0,0,0,0,0,0,0,0,0,0,0,0
"335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,12,161,0,0,144,124,122,5,26,658,66,0,87,250
"336",10,0,3,4,11,33,0,0,0,0,0,0,1079,48,37,0,5,0,0,4,0,0,0,0,0,0,0,20,95,49,157,45,110
"338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5
"339",7,0,3,4,5,14,0,0,0,0,0,0,0,0,3,0,0,0,5,4,3,0,0,0,0,0,0,41,121,793,83,611,109
"340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,719,675,0,0,0,0,0,0,0,7,0,0,0,0
"341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342",0,0,0,0,0,0,0,0,0,0,0,0,188,0,116,855,188,472,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",0,0,0,0,0,0,0,0,0,0,0,0,99,41,0,208,512,920,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",0,0,0,0,0,0,373,402,379,691,198,324,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
"347",0,0,0,0,0,0,0,0,0,0,0,0,649,319,145,356,180,166,773,674,286,0,0,0,0,0,0,0,0,0,0,0,0
"351",0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,30,42,14,0,0,0,15,11,5,21,33,46,0,72,0,4,8,143
"353",44,7,9,22,39,92,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,23,31,15,40,14,32,85,279,85,169,166,273
"354",4,0,0,0,13,23,0,20,0,0,151,34,0,0,0,0,0,0,0,0,0,147,111,41,151,167,130,44,208,23,42,28,86
"355",16,0,3,0,3,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,28,11,29,11,18,0,0,0,0,0,0
"356",0,0,0,0,0,0,22,14,28,11,16,5,48,456,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",0,0,0,0,0,0,48,1164,62,75,31,92,38,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",0,0,0,0,0,11,10,0,0,0,3,0,165,49,24,0,0,0,0,0,0,164,283,113,378,130,147,3,9,0,3,0,4
"359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,258,135,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",13,10,4,15,12,29,0,11,4,0,0,0,3,0,0,22,13,3,27,18,41,183,76,107,96,141,57,122,197,167,124,226,239
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,119,345,76,623,145
"362",0,0,0,0,0,0,16,18,28,29,10,8,0,0,0,0,0,0,0,0,0,249,464,121,483,237,316,11,40,10,18,19,33
"363",0,0,0,0,0,16,175,541,4,308,313,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,1024,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",12,6,10,14,13,35,14,23,21,36,13,44,503,164,356,7,9,0,0,0,0,7,19,8,26,12,10,12,83,22,66,48,91
"367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,377,1130,0,0,0,0,0,0,13,48,16,28,11,40
"369",0,0,0,0,8,4,0,0,0,0,3,1010,11,0,32,11,13,3,21,0,16,0,0,0,5,14,14,0,0,8,4,0,4
"370",0,0,0,0,0,0,0,0,0,0,6,0,666,197,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",0,0,0,0,0,0,6,6,13,13,0,9,586,278,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",108,26,26,67,56,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,187,72,228,128,140,0,0,0,0,0,0
"374",0,0,0,0,0,0,0,0,0,0,0,0,683,256,338,0,0,0,10,11,18,0,0,0,0,0,0,0,0,0,0,0,0
"375",11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",0,0,0,0,0,0,0,0,0,0,0,0,43,284,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",0,0,0,3,6,7,180,201,135,123,226,145,0,0,0,0,0,0,0,0,0,45,83,25,75,49,43,12,29,13,23,12,47
"381",0,0,0,0,0,0,0,0,0,0,0,0,1173,48,5,12,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",27,5,16,19,27,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,8,24,9,15,76,280,128,193,158,350
"383",0,0,0,0,0,0,0,0,0,0,0,0,1016,95,34,41,181,44,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"385",0,0,0,0,0,0,0,0,0,0,0,0,173,19,18,60,1389,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0
"388",19,3,3,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,8
"389",0,0,0,0,0,0,5,11,20,14,0,0,291,245,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",0,0,0,0,0,0,0,0,0,0,0,0,1215,16,32,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",72,7,26,45,29,133,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,61,94,78,202,29,41,56,136,14,51,39,93
"394",0,0,0,0,0,0,0,0,0,0,0,3,816,12,14,14,18,0,96,67,135,0,0,0,0,0,0,0,0,0,0,0,0
"395",0,0,0,0,0,0,0,0,0,0,0,0,0,174,435,384,108,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",0,0,0,0,0,0,0,0,0,0,0,0,568,161,490,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"398",0,0,0,0,0,0,40,18,8,42,28,9,0,0,0,0,6,0,0,0,3,9,12,0,0,0,10,11,5,7,12,0,37
"400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,636,135,508,113,151,0,0,0,0,0,0
"401",0,0,0,0,0,0,11,4,21,26,3,6,0,0,0,0,0,0,0,0,0,13,85,12,47,41,73,130,249,82,114,56,177
"402",0,0,0,0,95,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",0,0,0,0,0,0,16,74,21,0,35,33,12,0,10,91,125,20,201,170,251,0,0,0,4,5,0,0,19,0,6,0,0
"404",0,0,0,0,0,0,110,194,239,417,71,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,488,437,45,0,0,4,0,0,0,0,0,168,0,0,0,0,0,0
"408",0,0,0,0,0,0,144,114,99,208,142,154,173,50,92,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,13,9,32
"409",0,0,0,0,0,0,0,0,0,0,0,0,0,529,411,0,397,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,337,5,231,483,229,0,0,0,0,0,0,0,0,0,0,0,0
"414",0,0,0,0,0,0,0,0,0,0,0,0,1060,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0
"416",0,0,0,0,0,0,0,0,0,0,0,0,0,122,865,50,18,39,8,18,10,5,9,0,4,5,8,0,0,0,0,0,0
"417",0,0,0,0,0,8,0,0,3,4,0,0,7,0,0,5,0,6,0,0,4,42,60,16,32,11,24,6,19,8,34,82,105
"418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,210,719,0,0,0,0,0,0,0,0,0,0,0,0
"419",0,0,0,0,0,0,3,26,12,9,997,17,0,0,0,32,228,97,0,0,0,0,0,11,0,25,20,0,0,0,0,0,0
"421",0,0,0,0,0,0,0,0,0,0,0,0,6,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,231,248,90,294,147,155,0,0,0,0,0,0
"423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,69,831,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",0,0,0,0,0,0,4,6,0,7,0,3,20,397,603,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",0,0,0,0,0,0,0,0,0,0,3,0,312,19,9,67,568,82,0,0,0,9,14,4,14,10,11,0,0,0,0,0,0
"426",0,0,0,0,0,0,0,0,0,0,0,0,278,7,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",34,4,10,17,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",0,0,0,0,0,0,0,0,0,0,0,0,21,361,893,99,211,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"429",0,0,0,0,0,0,134,158,135,236,199,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",4,0,0,0,0,8,38,5,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,265,70,290,127,360
"431",0,0,0,0,0,0,0,0,16,0,0,0,174,4,5,9,3,0,394,324,230,0,0,0,0,0,0,10,14,5,5,0,15
"432",0,0,0,0,0,0,0,0,0,0,0,0,721,119,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,7,0,0,0,3,0,0
"434",0,0,0,0,0,0,0,0,0,0,0,0,572,152,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",0,0,0,0,0,0,0,6,0,10,0,4,190,215,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",7,0,26,42,37,72,525,0,0,41,137,34,5,0,0,0,14,7,0,0,0,42,23,34,111,15,75,26,13,83,14,0,0
"437",0,0,0,0,0,0,0,0,0,4,0,0,329,63,140,3,0,0,103,96,238,0,0,0,0,0,0,3,20,0,0,0,0
